5.316	-4.96	1.058	1.73	2.595	256.456	
5.336	-5.002	1.049	1.766	2.608	257.612	
5.356	-5.045	1.04	1.8	2.621	258.737	
5.376	-5.089	1.031	1.831	2.633	259.836	
5.396	-5.133	1.024	1.86	2.645	260.911	
5.416	-5.178	1.017	1.886	2.657	261.966	
5.436	-5.223	1.011	1.91	2.668	263.001	
5.456	-5.269	1.006	1.931	2.679	264.021	
5.476	-5.315	1.002	1.95	2.689	265.029	
5.496	-5.361	0.998	1.967	2.7	266.026	
5.516	-5.408	0.995	1.982	2.71	267.015	
5.536	-5.455	0.993	1.994	2.719	267.999	
5.556	-5.502	0.992	2.004	2.728	268.982	
5.576	-5.549	0.991	2.012	2.737	269.964	
5.596	-5.597	0.992	2.017	2.746	270.95	
5.616	-5.645	0.993	2.02	2.754	271.942	
5.636	-5.692	0.995	2.02	2.762	272.942	
5.656	-5.74	0.998	2.018	2.77	273.955	
5.676	-5.788	1.002	2.014	2.778	274.982	
5.696	-5.836	1.006	2.007	2.785	276.028	
5.716	-5.883	1.012	1.997	2.792	277.095	
5.736	-5.931	1.018	1.984	2.799	278.188	
5.756	-5.978	1.025	1.968	2.805	279.309	
5.776	-6.025	1.034	1.948	2.812	280.463	
5.796	-6.071	1.043	1.926	2.818	281.654	
5.816	-6.118	1.053	1.9	2.824	282.887	
5.836	-6.164	1.064	1.87	2.83	284.166	
5.856	-6.209	1.076	1.836	2.835	285.495	
5.876	-6.254	1.089	1.798	2.841	286.881	
5.896	-6.298	1.103	1.756	2.846	288.329	
5.916	-6.341	1.118	1.71	2.851	289.843	
5.936	-6.383	1.134	1.659	2.856	291.43	
5.956	-6.425	1.151	1.604	2.861	293.096	
5.976	-6.466	1.169	1.545	2.865	294.846	
5.996	-6.505	1.188	1.482	2.87	296.684	
6.016	-6.543	1.208	1.416	2.874	298.617	
6.036	-6.58	1.229	1.347	2.878	300.647	
6.056	-6.616	1.251	1.275	2.882	302.779	
6.076	-6.65	1.274	1.203	2.886	305.014	
6.096	-6.683	1.298	1.13	2.89	307.353	
6.116	-6.714	1.323	1.059	2.893	309.794	
6.136	-6.744	1.348	0.991	2.897	312.335	
6.156	-6.772	1.375	0.927	2.9	314.97	
6.176	-6.798	1.403	0.87	2.903	317.691	
6.196	-6.822	1.431	0.821	2.907	320.488	
6.216	-6.845	1.46	0.781	2.91	323.35	
6.236	-6.867	1.49	0.753	2.913	326.26	
6.256	-6.886	1.521	0.726	2.872	329.195	
6.276	-6.903	1.552	0.7	2.772	332.059	
6.296	-6.919	1.582	0.686	2.672	334.816	
6.316	-6.932	1.613	0.683	2.572	337.448	
6.336	-6.944	1.642	0.688	2.472	339.943	
6.356	-6.954	1.672	0.7	2.372	342.291	
6.376	-6.962	1.701	0.717	2.271	344.483	
6.396	-6.97	1.73	0.736	2.171	346.516	
6.416	-6.976	1.758	0.757	2.071	348.385	
6.436	-6.981	1.785	0.777	1.971	350.091	
6.456	-6.986	1.812	0.795	1.871	351.635	
6.476	-6.989	1.838	0.811	1.771	353.02	
6.496	-6.992	1.863	0.822	1.67	354.251	
6.516	-6.994	1.887	0.829	1.57	355.333	
6.536	-6.996	1.911	0.831	1.47	356.273	
6.556	-6.997	1.933	0.826	1.37	357.08	
6.576	-6.998	1.955	0.814	1.269	357.761	
6.596	-6.999	1.975	0.796	1.169	358.326	
6.616	-6.999	1.994	0.768	1.069	358.786	
6.636	-7	2.012	0.733	0.969	359.149	
6.656	-7	2.028	0.691	0.869	359.428	
6.676	-7	2.043	0.639	0.769	359.636	
6.696	-7	2.056	0.579	0.669	359.783	
6.716	-7	2.068	0.511	0.569	359.881	
6.736	-7	2.078	0.435	0.469	359.942	
6.756	-7	2.086	0.351	0.369	359.976	
6.776	-7	2.092	0.261	0.269	359.992	
6.796	-7	2.097	0.166	0.169	359.998	
6.816	-7	2.099	0.074	0.075	360	
6.836	-7	2.1	0.017	0.017	360	
